Path	Type	Full Address	Device Offset	Mode	Bit Offset	Bit Size	Enum	Description
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaActive[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b01fc	0x1fc	RW	[0]	[1]	None	Activates/Deactivates BSA EDEF
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaActive[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b01fc	0x1fc	RW	[8]	[1]	None	Activates/Deactivates BSA EDEF
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaRateSelMode[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[0]	[2]	{0: 'FixedRate', 1: 'ACRate', 2: 'Sequencer'}	BSA def rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaRateSelMode[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[0]	[2]	{0: 'FixedRate', 1: 'ACRate', 2: 'Sequencer'}	BSA def rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaFixedRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[2]	[4]	{0: '1MHz', 1: '71kHz', 2: '10kHz', 3: '1kHz', 4: '100Hz', 5: '10Hz', 6: '1Hz'}	BSA fixed rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaFixedRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[2]	[4]	{0: '1MHz', 1: '71kHz', 2: '10kHz', 3: '1kHz', 4: '100Hz', 5: '10Hz', 6: '1Hz'}	BSA fixed rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaACRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[6]	[3]	{0: '60Hz', 1: '30Hz', 2: '10Hz', 3: '5Hz', 4: '1Hz', 5: '0.5Hz'}	BSA AC rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaACRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[6]	[3]	{0: '60Hz', 1: '30Hz', 2: '10Hz', 3: '5Hz', 4: '1Hz', 5: '0.5Hz'}	BSA AC rate mode selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaACTSMask[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[9]	[6]	None	BSA AC timeslot mask selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaACTSMask[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[9]	[6]	None	BSA AC timeslot mask selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaSequenceSelect[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[15]	[5]	None	BSA sequencer selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaSequenceSelect[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[15]	[5]	None	BSA sequencer selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaSequenceBitSelect[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[20]	[4]	None	BSA sequencer bit selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaSequenceBitSelect[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[20]	[4]	None	BSA sequencer bit selection
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestMode[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0200	0x200	RW	[24]	[2]	{0: 'Dont_Care', 1: 'Inclusive', 2: 'Exclusive'}	BSA destination mode
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestMode[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[24]	[2]	{0: 'Dont_Care', 1: 'Inclusive', 2: 'Exclusive'}	BSA destination mode
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestInclusiveMask[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0204	0x204	RW	[0]	[16]	None	BSA inclusive destination mask
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestInclusiveMask[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0214	0x214	RW	[0]	[16]	None	BSA inclusive destination mask
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestExclusiveMask[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0204	0x204	RW	[16]	[16]	None	BSA exclusive destination mask
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaDestExclusiveMask[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0214	0x214	RW	[16]	[16]	None	BSA exclusive destination mask
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaNtoAvg[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0208	0x208	RW	[0]	[13]	None	BSA def num acquisitions to average
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaNtoAvg[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0218	0x218	RW	[0]	[13]	None	BSA def num acquisitions to average
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaAvgToWr[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0208	0x208	RW	[16]	[16]	None	BSA def num averages to record
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaAvgToWr[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0210	0x210	RW	[16]	[16]	None	BSA def num averages to record
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaMaxSeverity[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0208	0x208	RW	[14]	[2]	{0: 'NoAlarm', 1: 'Minor', 2: 'Major', 3: 'Invalid'}	BSA def max alarm severity
TimeToolDev.Hardware.Timing.TPGMiniCore.BsaMaxSeverity[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0218	0x218	RW	[14]	[2]	{0: 'NoAlarm', 1: 'Minor', 2: 'Major', 3: 'Invalid'}	BSA def max alarm severity
TimeToolDev.Hardware.Timing.TPGMiniCore.PllCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0500	0x500	RO	[0]	[32]	None	Count of PLL status changes
TimeToolDev.Hardware.Timing.TPGMiniCore.ClkCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0504	0x504	RO	[0]	[32]	None	Count of local 186M clock
TimeToolDev.Hardware.Timing.TPGMiniCore.SyncErrCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0508	0x508	RO	[0]	[32]	None	Count of 71k sync errors
TimeToolDev.Hardware.Timing.TPGMiniCore.CountInterval	<class 'pyrogue._Variable.RemoteVariable'>	0x9b050c	0x50c	RW	[0]	[32]	None	Interval counters update period
TimeToolDev.Hardware.Timing.TPGMiniCore.BaseRateCount	<class 'pyrogue._Variable.RemoteVariable'>	0x9b0510	0x510	RO	[0]	[32]	None	Count of base rate triggers
TimeToolDev.ClinkFeb[0].AxiVersion.FpgaVersion	<class 'pyrogue._Variable.RemoteVariable'>	0x0	0x0	RO	[0]	[32]	None	FPGA Firmware Version Number
TimeToolDev.ClinkFeb[0].AxiVersion.ScratchPad	<class 'pyrogue._Variable.RemoteVariable'>	0x4	0x4	RW	[0]	[32]	None	Register to test reads and writes
TimeToolDev.ClinkFeb[0].AxiVersion.UpTimeCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x8	0x8	RO	[0]	[32]	None	Number of seconds since last reset
TimeToolDev.ClinkFeb[0].AxiVersion.FpgaReloadHalt	<class 'pyrogue._Variable.RemoteVariable'>	0x100	0x100	RW	[0]	[1]	None	Used to halt automatic reloads via AxiVersion
TimeToolDev.ClinkFeb[0].AxiVersion.FpgaReload	<class 'pyrogue._Command.RemoteCommand'>	0x104	0x104	WO	[0]	[1]	None	Optional Reload the FPGA from the attached PROM
TimeToolDev.ClinkFeb[0].AxiVersion.FpgaReloadAddress	<class 'pyrogue._Variable.RemoteVariable'>	0x108	0x108	RW	[0]	[32]	None	Reload start address
TimeToolDev.ClinkFeb[0].AxiVersion.UserReset	<class 'pyrogue._Variable.RemoteVariable'>	0x10c	0x10c	RW	[0]	[1]	None	Optional User Reset
TimeToolDev.ClinkFeb[0].AxiVersion.FdSerial	<class 'pyrogue._Variable.RemoteVariable'>	0x300	0x300	RO	[0]	[64]	None	Board ID value read from DS2411 chip
TimeToolDev.ClinkFeb[0].AxiVersion.DeviceId	<class 'pyrogue._Variable.RemoteVariable'>	0x500	0x500	RO	[0]	[32]	None	Device Identification  (configued by generic)
TimeToolDev.ClinkFeb[0].AxiVersion.GitHash	<class 'pyrogue._Variable.RemoteVariable'>	0x600	0x600	RO	[0]	[160]	None	GIT SHA-1 Hash
TimeToolDev.ClinkFeb[0].AxiVersion.DeviceDna	<class 'pyrogue._Variable.RemoteVariable'>	0x700	0x700	RO	[0]	[128]	None	Xilinx Device DNA value burned into FPGA
TimeToolDev.ClinkFeb[0].AxiVersion.BuildStamp	<class 'pyrogue._Variable.RemoteVariable'>	0x800	0x800	RO	[0]	[2048]	None	Firmware Build String
TimeToolDev.ClinkFeb[0].BoardTemp.LocalTemperatureHighByte	<class 'pyrogue._Variable.RemoteVariable'>	0x2000	0x0	RO	[0]	[8]	None	Local temperature high byte (LTHB)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteTemperatureHighByte	<class 'pyrogue._Variable.RemoteVariable'>	0x2004	0x4	RO	[0]	[8]	None	Remote temperature high byte (RTHB)
TimeToolDev.ClinkFeb[0].BoardTemp.Busy	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[7]	[1]	{False: 'False', True: 'True'}	When logic 1, A/D is busy converting. POR state = n/a.
TimeToolDev.ClinkFeb[0].BoardTemp.Lhigh	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[6]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates local HIGH temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Llow	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[5]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a local LOW temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Rhigh	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[4]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a remote diode HIGH temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Rlow	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[3]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a remote diode LOW temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Open	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[2]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a remote diode disconnect. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Rcrit	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[1]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a remote diode critical temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.Lcrit	<class 'pyrogue._Variable.RemoteVariable'>	0x2008	0x8	RO	[0]	[1]	{False: 'False', True: 'True'}	When logic 1, indicates a local critical temperature alarm. POR state = 0.
TimeToolDev.ClinkFeb[0].BoardTemp.AlertMaskRead	<class 'pyrogue._Variable.RemoteVariable'>	0x200c	0xc	RO	[7]	[1]	{False: 'False', True: 'True'}	
                The ALERT interrupt is enabled when this bit is LOW. The 
                ALERT interrupt is disabled (masked) when this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.AlertMaskWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2024	0x24	WO	[7]	[1]	{False: 'False', True: 'True'}	
                The ALERT interrupt is enabled when this bit is LOW. The 
                ALERT interrupt is disabled (masked) when this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.StopRead	<class 'pyrogue._Variable.RemoteVariable'>	0x200c	0xc	RO	[6]	[1]	{False: 'False', True: 'True'}	
                Standby or run mode control. Running mode is enabled when 
                this bit is LOW. The SA56004X is in standby mode when this 
                bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.StopWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2024	0x24	WO	[6]	[1]	{False: 'False', True: 'True'}	
                Standby or run mode control. Running mode is enabled when 
                this bit is LOW. The SA56004X is in standby mode when this 
                bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.RcritMaskRead	<class 'pyrogue._Variable.RemoteVariable'>	0x200c	0xc	RO	[4]	[1]	{False: 'False', True: 'True'}	
                The T_CRIT output will be activated by a remote temperature 
                that exceeds the remote T_CRIT setpoint when this bit is LOW. 
                The T_CRIT output will not be activated under this condition 
                when this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.RcritMaskWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2024	0x24	WO	[4]	[1]	{False: 'False', True: 'True'}	
                The T_CRIT output will be activated by a remote temperature 
                that exceeds the remote T_CRIT setpoint when this bit is LOW. 
                The T_CRIT output will not be activated under this condition 
                when this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.LcritMaskRead	<class 'pyrogue._Variable.RemoteVariable'>	0x200c	0xc	RO	[2]	[1]	{False: 'False', True: 'True'}	
                The T_CRIT output will be activated by a local temperature that 
                exceeds the local T_CRIT setpoint when this bit is LOW. The 
                T_CRIT output will not be activated under this condition when 
                this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.LcritMaskWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2024	0x24	WO	[2]	[1]	{False: 'False', True: 'True'}	
                The T_CRIT output will be activated by a local temperature that 
                exceeds the local T_CRIT setpoint when this bit is LOW. The 
                T_CRIT output will not be activated under this condition when 
                this bit is HIGH.
            
TimeToolDev.ClinkFeb[0].BoardTemp.FaultQueueRead	<class 'pyrogue._Variable.RemoteVariable'>	0x200c	0xc	RO	[0]	[1]	{False: 'False', True: 'True'}	
                A single remote temperature measurement outside the HIGH,
                LOW or T_CRIT setpoints will trigger an outside limit condition
                resulting in setting the status bits and associated output pins
                when this bit is LOW. Three consecutive measurements outside of
                one of these setpoints are required to trigger an outside of
                limit condition when this bit is HIGH.
TimeToolDev.ClinkFeb[0].BoardTemp.FaultQueueWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2024	0x24	WO	[0]	[1]	{False: 'False', True: 'True'}	
                A single remote temperature measurement outside the HIGH,
                LOW or T_CRIT setpoints will trigger an outside limit condition
                resulting in setting the status bits and associated output pins
                when this bit is LOW. Three consecutive measurements outside of
                one of these setpoints are required to trigger an outside of
                limit condition when this bit is HIGH.
TimeToolDev.ClinkFeb[0].BoardTemp.ConvertRateRead	<class 'pyrogue._Variable.RemoteVariable'>	0x2010	0x10	RO	[0]	[4]	None	conversion rate read access (CR)
TimeToolDev.ClinkFeb[0].BoardTemp.ConvertRateWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2028	0x28	WO	[0]	[4]	None	conversion rate write access (CR)
TimeToolDev.ClinkFeb[0].BoardTemp.LocalHighSetpointRead	<class 'pyrogue._Variable.RemoteVariable'>	0x2014	0x14	RO	[0]	[8]	None	local high setpoint read access (LHS)
TimeToolDev.ClinkFeb[0].BoardTemp.LocalHighSetpointWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x202c	0x2c	WO	[0]	[8]	None	local high setpoint write access (LHS)
TimeToolDev.ClinkFeb[0].BoardTemp.LocalLowSetpointRead	<class 'pyrogue._Variable.RemoteVariable'>	0x2018	0x18	RO	[0]	[8]	None	Local Low setpoint read access (LLS)
TimeToolDev.ClinkFeb[0].BoardTemp.LocalLowSetpointWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2030	0x30	WO	[0]	[8]	None	Local Low setpoint write access (LLS)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteHighSetpointHighByteRead	<class 'pyrogue._Variable.RemoteVariable'>	0x201c	0x1c	RO	[0]	[8]	None	Remote high setpoint high byte read access (RHSHB)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteHighSetpointHighByteWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2034	0x34	WO	[0]	[8]	None	Remote high setpoint high byte write access (RHSHB)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteLowSetpointHighByteRead	<class 'pyrogue._Variable.RemoteVariable'>	0x2020	0x20	RO	[0]	[8]	None	Remote Low setpoint high byte read access (RLSHB)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteLowSetpointHighByteWrite	<class 'pyrogue._Variable.RemoteVariable'>	0x2038	0x38	WO	[0]	[8]	None	Remote Low setpoint high byte write access (RLSHB)
TimeToolDev.ClinkFeb[0].BoardTemp.RemoteTcritSetpoint	<class 'pyrogue._Variable.RemoteVariable'>	0x2064	0x64	RW	[0]	[8]	None	Remote T_CRIT setpoint (RCS)
TimeToolDev.ClinkFeb[0].BoardTemp.LocalTcritSetpoint	<class 'pyrogue._Variable.RemoteVariable'>	0x2080	0x80	RW	[0]	[8]	None	Local T_CRIT setpoint (LCS)
TimeToolDev.ClinkFeb[0].BoardTemp.TcritHysteresis	<class 'pyrogue._Variable.RemoteVariable'>	0x2084	0x84	RW	[0]	[5]	None	T_CRIT hysteresis (TH)
TimeToolDev.ClinkFeb[0].BoardTemp.OneShot	<class 'pyrogue._Command.RemoteCommand'>	0x203c	0x3c	WO	[0]	[1]	None	writing register initiates a one-shot conversion (One Shot)
TimeToolDev.ClinkFeb[0].BoardTemp.AlertMode	<class 'pyrogue._Variable.RemoteVariable'>	0x22fc	0x2fc	RW	[0]	[1]	{False: 'False', True: 'True'}	Alert mode (AM))
TimeToolDev.ClinkFeb[0].BoardTemp.ManufacturerId	<class 'pyrogue._Variable.RemoteVariable'>	0x23f8	0x3f8	RO	[0]	[8]	None	Read manufacturers ID (RMID) should be 0xA1
TimeToolDev.ClinkFeb[0].BoardTemp.DieRevision	<class 'pyrogue._Variable.RemoteVariable'>	0x23fc	0x3fc	RO	[0]	[8]	None	Read stepping or die revision (RDR) should be 0x00
TimeToolDev.ClinkFeb[0].BoardPwr.SenseMsb	<class 'pyrogue._Variable.RemoteVariable'>	0x2400	0x0	RO	[0]	[8]	None	Sense MSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.SenseLsb	<class 'pyrogue._Variable.RemoteVariable'>	0x2404	0x4	RO	[4]	[4]	None	Sense LSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.VinMsb	<class 'pyrogue._Variable.RemoteVariable'>	0x2408	0x8	RO	[0]	[8]	None	Vin MSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.VinLsb	<class 'pyrogue._Variable.RemoteVariable'>	0x240c	0xc	RO	[4]	[4]	None	Vin LSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.AdinMsb	<class 'pyrogue._Variable.RemoteVariable'>	0x2410	0x10	RO	[0]	[8]	None	Adin MSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.AdinLsb	<class 'pyrogue._Variable.RemoteVariable'>	0x2414	0x14	RO	[4]	[4]	None	Adin LSB Data
TimeToolDev.ClinkFeb[0].BoardPwr.Control	<class 'pyrogue._Variable.RemoteVariable'>	0x2418	0x18	RW	[0]	[8]	None	Controls ADC Operation Mode and Test Mode
TimeToolDev.ClinkFeb[0].Xadc.TemperatureRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3200	0x200	RO	[4]	[12]	None	
                The result of the on-chip temperature sensor measurement is 
                stored in this location. The data is MSB justified in the 
                16-bit register (Read Only).  The 12 MSBs correspond to the 
                temperature sensor transfer function shown in Figure 2-8, 
                page 31 of UG480 (v1.2) 
TimeToolDev.ClinkFeb[0].Xadc.MaxTemperatureRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3280	0x280	RO	[4]	[12]	None	
                Maximum temperature measurement recorded since 
                power-up or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.MinTemperatureRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3290	0x290	RO	[4]	[12]	None	
                Minimum temperature measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.OverTemperatureAlarm	<class 'pyrogue._Variable.RemoteVariable'>	0x32fc	0x2fc	RO	[3]	[1]	{False: 'False', True: 'True'}	Over Temperature Alarm Tripped
TimeToolDev.ClinkFeb[0].Xadc.UserTemperatureAlarm	<class 'pyrogue._Variable.RemoteVariable'>	0x32fc	0x2fc	RO	[0]	[1]	{False: 'False', True: 'True'}	Temperature Alarm Tripped
TimeToolDev.ClinkFeb[0].Xadc.VccIntRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3204	0x204	RO	[4]	[12]	None	
                The result of the on-chip VccInt supply monitor measurement 
                is stored at this location. The data is MSB justified in the 
                16-bit register (Read Only). The 12 MSBs correspond to the 
                supply sensor transfer function shown in Figure 2-9, 
                page 32 of UG480 (v1.2)     
TimeToolDev.ClinkFeb[0].Xadc.MaxVccIntRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3284	0x284	RO	[4]	[12]	None	
                Maximum VccInt measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.MinVccIntRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3294	0x294	RO	[4]	[12]	None	
                Minimum VccInt measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.VccIntAlarm	<class 'pyrogue._Variable.RemoteVariable'>	0x32fc	0x2fc	RO	[1]	[1]	{False: 'False', True: 'True'}	VccInt Alarm Tripped
TimeToolDev.ClinkFeb[0].Xadc.VccAuxRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3208	0x208	RO	[4]	[12]	None	
                The result of the on-chip VccAux supply monitor measurement 
                is stored at this location. The data is MSB justified in the 
                16-bit register (Read Only). The 12 MSBs correspond to the 
                supply sensor transfer function shown in Figure 2-9, 
                page 32 of UG480 (v1.2)
TimeToolDev.ClinkFeb[0].Xadc.MaxVccAuxRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3288	0x288	RO	[4]	[12]	None	
                Maximum VccAux measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.MinVccAuxRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3298	0x298	RO	[4]	[12]	None	
                Minimum VccAux measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.VccAuxAlarm	<class 'pyrogue._Variable.RemoteVariable'>	0x32fc	0x2fc	RO	[2]	[1]	{False: 'False', True: 'True'}	VccAux Alarm Tripped
TimeToolDev.ClinkFeb[0].Xadc.VccBramRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3218	0x218	RO	[4]	[12]	None	
                The result of the on-chip VccBram supply monitor measurement 
                is stored at this location. The data is MSB justified in the 
                16-bit register (Read Only). The 12 MSBs correspond to the 
                supply sensor transfer function shown in Figure 2-9, 
                page 32 of UG480 (v1.2)
TimeToolDev.ClinkFeb[0].Xadc.MaxVccBramRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x328c	0x28c	RO	[4]	[12]	None	
                Maximum VccBram measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.MinVccBramRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x329c	0x29c	RO	[4]	[12]	None	
                Minimum VccBram measurement recorded since power-up 
                or the last AxiXadc reset (Read Only).
TimeToolDev.ClinkFeb[0].Xadc.VccBramAlarm	<class 'pyrogue._Variable.RemoteVariable'>	0x32fc	0x2fc	RO	[4]	[1]	{False: 'False', True: 'True'}	VccBram Alarm Tripped
TimeToolDev.ClinkFeb[0].Xadc.VinRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x320c	0x20c	RO	[4]	[12]	None	
                The result of a conversion on the dedicated analog input 
                channel is stored in this register. The data is MSB justified 
                in the 16-bit register (Read Only). The 12 MSBs correspond to the 
                transfer function shown in Figure 2-5, page 29 or 
                Figure 2-6, page 29 of UG480 (v1.2) depending on analog input mode 
                settings.
TimeToolDev.ClinkFeb[0].Xadc.VrefpRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x3210	0x210	RO	[4]	[12]	None	
                The result of a conversion on the reference input VrefP is 
                stored in this register. The 12 MSBs correspond to the ADC 
                transfer function shown in Figure 2-9  of UG480 (v1.2). The data is MSB 
